index,source_type,component_id,local_path,mobbin_url,mobbin_id,flow_id,flow_name,flow_position,image_url,query
175,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-063-claude-code-419a27e5.webp,https://mobbin.com/screens/419a27e5-d932-48a0-a073-515d6c07f7a1,419a27e5-d932-48a0-a073-515d6c07f7a1,,,,https://mobbin.com/api/mcp/short/TMBWeQ5E,Claude Code project/file/explorer/terminal/artifact
176,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-064-claude-code-396a362a.webp,https://mobbin.com/screens/396a362a-0607-4002-ad0d-5a19358db178,396a362a-0607-4002-ad0d-5a19358db178,,,,https://mobbin.com/api/mcp/short/b9jfIMAP,Claude Code project/file/explorer/terminal/artifact
177,screen,artifact-workbench-panel,evidence/mobbin/screens/screen-065-claude-code-3440aaba.webp,https://mobbin.com/screens/3440aaba-767c-42fa-a64c-93ddc60c7e18,3440aaba-767c-42fa-a64c-93ddc60c7e18,,,,https://mobbin.com/api/mcp/short/sK5dcRKA,Claude Code project/file/explorer/terminal/artifact
178,section,editorial-hero-section,evidence/mobbin/sections/section-001-claude-hero-5456030e.webp,,,,,,,
179,section,editorial-hero-section,evidence/mobbin/sections/section-002-claude-30c9e1be.webp,,,,,,,
180,section,feature-tile-grid,evidence/mobbin/sections/section-003-claude-d5fd94ce.webp,,,,,,,
181,section,feature-tile-grid,evidence/mobbin/sections/section-004-claude-products-6b3858df.webp,,,,,,,
182,section,feature-tile-grid,evidence/mobbin/sections/section-005-claude-4f7ea41a.webp,,,,,,,
183,section,artifact-workbench-panel,evidence/mobbin/sections/section-006-claude-mobbin-9f87ad1b.webp,https://mobbin.com/sites/sections/9f87ad1b-0695-4225-9dfb-a70e0b1dffb5,9f87ad1b-0695-4225-9dfb-a70e0b1dffb5,,,,,1
184,section,settings-preferences,evidence/mobbin/sections/section-007-claude-mobbin-f9f4599b.webp,https://mobbin.com/sites/sections/f9f4599b-b92d-48e1-9dcf-0c247ebf4c88,f9f4599b-b92d-48e1-9dcf-0c247ebf4c88,,,,,1
185,section,feature-tile-grid,evidence/mobbin/sections/section-008-claude-mobbin-23be18aa.webp,https://mobbin.com/sites/sections/23be18aa-c7f2-4b79-b1b2-80339c15c960,23be18aa-c7f2-4b79-b1b2-80339c15c960,,,,,1
186,section,feature-tile-grid,evidence/mobbin/sections/section-009-claude-mobbin-876811a7.webp,https://mobbin.com/sites/sections/876811a7-9ae2-4d9a-925f-69fdda91d37b,876811a7-9ae2-4d9a-925f-69fdda91d37b,,,,,1
187,section,feature-tile-grid,evidence/mobbin/sections/section-010-claude-mobbin-35988206.webp,https://mobbin.com/sites/sections/35988206-f050-48e9-9221-6392575dce88,35988206-f050-48e9-9221-6392575dce88,,,,,1
188,section,feature-tile-grid,evidence/mobbin/sections/section-011-claude-mobbin-b105f33e.webp,https://mobbin.com/sites/sections/b105f33e-3102-4a0c-8647-d6589dd9324a,b105f33e-3102-4a0c-8647-d6589dd9324a,,,,,1
189,section,model-comparison-figure,evidence/mobbin/sections/section-012-claude-mobbin-a2d41a48.webp,https://mobbin.com/sites/sections/a2d41a48-bd23-4685-b4d1-3ff5e764ed44,a2d41a48-bd23-4685-b4d1-3ff5e764ed44,,,,,1
190,section,feature-tile-grid,evidence/mobbin/sections/section-013-claude-mobbin-252ae841.webp,https://mobbin.com/sites/sections/252ae841-c350-492e-84cb-5169ea41e340,252ae841-c350-492e-84cb-5169ea41e340,,,,,1
191,section,feature-tile-grid,evidence/mobbin/sections/section-014-claude-mobbin-ec60e21b.webp,https://mobbin.com/sites/sections/ec60e21b-92c5-4277-80c2-07e5358bf74c,ec60e21b-92c5-4277-80c2-07e5358bf74c,,,,,1
192,section,feature-tile-grid,evidence/mobbin/sections/section-015-claude-mobbin-34bc8be9.webp,https://mobbin.com/sites/sections/34bc8be9-5810-4cca-8d58-89363c8bd2d1,34bc8be9-5810-4cca-8d58-89363c8bd2d1,,,,,1
193,section,model-comparison-figure,evidence/mobbin/sections/section-016-claude-mobbin-ac1310a3.webp,https://mobbin.com/sites/sections/ac1310a3-19f4-4f09-94d2-a9edba6bbefa,ac1310a3-19f4-4f09-94d2-a9edba6bbefa,,,,,1
194,section,feature-tile-grid,evidence/mobbin/sections/section-017-claude-mobbin-1cb7ca9a.webp,https://mobbin.com/sites/sections/1cb7ca9a-2945-4fbd-8a23-a67d0a5d6f39,1cb7ca9a-2945-4fbd-8a23-a67d0a5d6f39,,,,,1
195,section,editorial-hero-section,evidence/mobbin/sections/section-018-claude-mobbin-eba2bca7.webp,https://mobbin.com/sites/sections/eba2bca7-a8ee-417b-8955-3eebd9bb6370,eba2bca7-a8ee-417b-8955-3eebd9bb6370,,,,,1
196,section,artifact-workbench-panel,evidence/mobbin/sections/section-019-claude-mobbin-e3dc86d1.webp,https://mobbin.com/sites/sections/e3dc86d1-cea3-4f7b-9864-46230a89e735,e3dc86d1-cea3-4f7b-9864-46230a89e735,,,,,1
197,section,model-comparison-figure,evidence/mobbin/sections/section-020-claude-mobbin-9a8549ad.webp,https://mobbin.com/sites/sections/9a8549ad-56b6-4aee-8ceb-8064929f7e9a,9a8549ad-56b6-4aee-8ceb-8064929f7e9a,,,,,1
198,section,pricing-plan-cards,evidence/mobbin/sections/section-021-claude-mobbin-2a178ff0.webp,https://mobbin.com/sites/sections/2a178ff0-87fe-469a-9537-cc349c817aeb,2a178ff0-87fe-469a-9537-cc349c817aeb,,,,,1
199,section,model-comparison-figure,evidence/mobbin/sections/section-022-claude-mobbin-08f8d749.webp,https://mobbin.com/sites/sections/08f8d749-aae2-4f3c-a1e2-fbff9ae5c3ff,08f8d749-aae2-4f3c-a1e2-fbff9ae5c3ff,,,,,1
200,section,feature-tile-grid,evidence/mobbin/sections/section-023-claude-mobbin-c6697f91.webp,https://mobbin.com/sites/sections/c6697f91-aa65-4fc9-bc5c-baaed33e974d,c6697f91-aa65-4fc9-bc5c-baaed33e974d,,,,,1
201,section,feature-tile-grid,evidence/mobbin/sections/section-024-claude-mobbin-6eb09dee.webp,https://mobbin.com/sites/sections/6eb09dee-d3e2-4c6c-aa87-3346999a6d3c,6eb09dee-d3e2-4c6c-aa87-3346999a6d3c,,,,,1
202,section,feature-tile-grid,evidence/mobbin/sections/section-025-claude-mobbin-b57caba5.webp,https://mobbin.com/sites/sections/b57caba5-806d-4586-9fcb-8867e90f6186,b57caba5-806d-4586-9fcb-8867e90f6186,,,,,1
203,section,model-comparison-figure,evidence/mobbin/sections/section-026-claude-mobbin-9a9ef5bc.webp,https://mobbin.com/sites/sections/9a9ef5bc-ad77-4e19-851d-1a84f4c3cb64,9a9ef5bc-ad77-4e19-851d-1a84f4c3cb64,,,,,1
204,section,feature-tile-grid,evidence/mobbin/sections/section-027-claude-mobbin-9b6e13d2.webp,https://mobbin.com/sites/sections/9b6e13d2-5ede-4fef-89e8-3752ded72b6d,9b6e13d2-5ede-4fef-89e8-3752ded72b6d,,,,,1
205,section,model-comparison-figure,evidence/mobbin/sections/section-028-claude-mobbin-1b865afc.webp,https://mobbin.com/sites/sections/1b865afc-0b4a-47df-aa83-4417633c5bb3,1b865afc-0b4a-47df-aa83-4417633c5bb3,,,,,1
206,section,artifact-workbench-panel,evidence/mobbin/sections/section-029-claude-mobbin-d145ac87.webp,https://mobbin.com/sites/sections/d145ac87-ea1f-43a4-a87b-84519dbeb62d,d145ac87-ea1f-43a4-a87b-84519dbeb62d,,,,,1
207,section,feature-tile-grid,evidence/mobbin/sections/section-030-claude-mobbin-6b12968e.webp,https://mobbin.com/sites/sections/6b12968e-e29c-4d29-a20b-e77dcaa76c83,6b12968e-e29c-4d29-a20b-e77dcaa76c83,,,,,2
208,section,feature-tile-grid,evidence/mobbin/sections/section-031-claude-mobbin-8b74f2a9.webp,https://mobbin.com/sites/sections/8b74f2a9-5f4d-43f7-b1ff-eba05a6a3ded,8b74f2a9-5f4d-43f7-b1ff-eba05a6a3ded,,,,,2
209,section,editorial-hero-section,evidence/mobbin/sections/section-032-claude-mobbin-d0ea8855.webp,https://mobbin.com/sites/sections/d0ea8855-f290-486c-a4ba-7a1f9515d308,d0ea8855-f290-486c-a4ba-7a1f9515d308,,,,,2
210,section,editorial-hero-section,evidence/mobbin/sections/section-033-claude-mobbin-3867c9bb.webp,https://mobbin.com/sites/sections/3867c9bb-1aff-424e-afc9-5cfada1842c3,3867c9bb-1aff-424e-afc9-5cfada1842c3,,,,,2
211,section,feature-tile-grid,evidence/mobbin/sections/section-034-claude-mobbin-02dc311c.webp,https://mobbin.com/sites/sections/02dc311c-bf25-41dc-9802-ad3c5326ece6,02dc311c-bf25-41dc-9802-ad3c5326ece6,,,,,2
